NavB_up	MemB_up	CD8T_up	CD4T_up	NKcell_up	Monocyte_up	NavB_dn	MemB_dn	CD8T_dn	CD4T_dn	NKcell_dn	Monocyte_dn
2810459M11RIK	0.00915576262779802	0	0.0126525378742709	0.0311903516105522	0	0	0	0.0163479728904721	0	0	0.000337490599809092	0.017045861834494
PSMD1	0	0	0	0.00915963319855058	0	0.010666967379231	0.0479059899582112	0.0108637973352923	0.0938986324036388	0	0.0224309867546849	0
ARMC9	0	0	0	0	0	0	0.00523814943347379	0.00624095990292121	0.00353772108760709	0.000658339475298404	0.029132908754892	0.0168831453388814
B3GNT7	0.0147804393610853	0	0.0508675451347449	0.00665123734074342	0.179070847098193	0	0	0.0154747816367104	0	0	0	0.0278054760491405
1700019O17RIK	0.00488840583245366	0	0.025711392648398	0	0.000617421850917962	0	0	0.0104165562493975	0	0.00226719574762582	0	0.0123564780053927
COPS7B	0.0125441107390235	0.0138581478244473	0	0.00270980694184525	0.00398582333638753	0	0	0	0.0688992230542413	0	0	0.013115837105355
DIS3L2	0	0.00135466987104164	0	0.00691245962289717	0	0	0.0138255554277083	0	0.0492519106708247	0	0.00585473926050491	0.0140411783156561
AKP3	0	0	0.0433558780264447	0.02063230214728	0	0	0.00204346729667329	0.0149282351643485	0	0	0.0161009353053142	0.0216549567667574
CHRND	0.00174879274622725	0	0.0240855067415421	0.000405962043490142	0.00233834903445847	0	0	0.00975200243922364	0	0	0	0.0145255401440869
CHRNG	0.00476027709230062	0	0.0405877771224092	0.00475739504047926	0	0	0	0.0105980872296655	0	0	0.00312055936416261	0.0206582799716997
EIF4E2	0	0	0	0	0.0159995219916202	0.000648042219781881	0.0193060395230461	0.00150769291360738	0.015115023625273	0.0111496227353068	0	0
EFHD1	0	0	0.0402275884416959	0.0338777425881138	0	0	0.00706491254487471	0.0186793248056821	0	0	0.00176385386781362	0.00589509549736201
GIGYF2	0.00781125798362052	0.0254322776642627	0	0.0232450761554318	0.00237262498801181	0	0	0	0.00783203861063833	0	0	0.0118232531615972
NEU2	0.0223733624764622	0	0	0.0276282648221441	0.0116727590252391	0	0	0.00453949654457037	0.0111732509889686	0	0	0.0108352996075289
3110079O15RIK	0.00733635721604567	0	0.0488354795885089	0.00390730440411281	0	0	0	0.00941206509577207	0	0	0.00125176309677185	0.00954135526739716
INPP5D	0.0404508028597834	0.0296029916794706	0	0	0.0303162083570347	0.0463272588162157	0	0	0.120110351757488	0.0486569303949417	0	0
ATG16L1	0	0.0126798699684975	0	0	0	0.00688550879610325	0.00157247712552318	0	0.0203028903732622	0.00415778447918261	0.00188079211964986	0
SAG	0.0134518579082149	0.00563735977465067	0.032031096937181	0.00936110326912794	0	0	0	0	0	0	0.00672729548619851	0.0125021410660522
DGKD	0.209587757107048	0.245818877226648	0	0.103520944206723	0.00752971694715273	0	0	0	0.00479154075242279	0	0	0.0437005044578482
MROH2A	0	0	0.00939554028754631	0.0337758497664297	0.00858251554761689	0	0.043785913977746	0.0407814074355122	0	0	0	0.0180718765326739
TRPM8	0.00760048871628083	0	0.0208376389550279	0.0140057945789337	0.00928848938429479	0	0	0.00946694419834805	0	0	0	0.0128650215811441
SPP2	0.00112397404388939	0	0.0482164078144161	0.00307218187526625	0.000309115821390353	0	0	0.00476975823962782	0	0	0	0.0115293360703888
SH3BP4	0	0	0.0155281618285677	0	0	0.0237237005069263	0.0102856840189368	0.0405892140884947	0	0.0131111471786113	0.0174676286690885	0
AGAP1	0	0	0	0	0	0.0584932965785282	0.0286845362237048	0.0558678551415074	0.00669639503908282	0.0629376797424775	0.0212920227849074	0
CXCR7	0	0.00253412934306004	0.0209803747759401	0.0102030026607711	0	0	0.00631077052789402	0	0	0	0.00643197009538485	0.0123809491849499
COPS8	0	0	0	0	0.00717287018052928	0.0157325801264415	0.012197222724706	0.00296757667630602	0.0443969754300044	0.0380249688140822	0	0
MLPH	0.00915145837942609	0	0.0117795869849173	0.00467491694487568	0	0	0	0.0202030090892249	0	0	0.00449735400041165	0.0198508369351316
PRLH	0.0259910170832466	0	0.00377016161791284	0.0188774358239282	0	0	0	0.00206717485987128	0	0	0.00492838223864856	0.0215769417616083
LRRFIP1	0	0.00886952976627718	0.00443595864693525	0.0269389076208083	0.0113146476182946	0.000425305668616759	0.00614864285718212	0	0	0	0	0
RBM44	0	0	0.0169059842096166	0	0	0	0.00515931320771169	0.00967923516411429	0	0.00900759056489152	0.0125699476565498	0.00901976824488747
RAMP1	0	0	0.021768045100998	0.0462988142632582	0	0	0.210128153967058	0.198390579814504	0	0	0.216858820386212	0.00335056847467269
UBE2F	0	0	0	0	0	0.0753846449343737	0.0144347092898202	0.00922597100049357	0.0280670450779151	0.0295879316932008	0.0311425463721082	0
SCLY	0	0.0169931464927051	0	0	0.0231114630515428	0	0.00706721964565504	0	0.0513549133417044	0.057525402508342	0	0.0162178948353414
ESPNL	0.0118213636022869	0	0.0392774768500184	0	0	0	0	0.0130832440591343	0	0.00275462847222787	0.00101323549130214	0.0206534876963549
KLHL30	0	0	0.0315907055793452	0.00544473641844944	0.332150452128272	0	0.00301365162635679	0.00863728125698951	0	0	0	0.0236905643388263
FAM132B	0.0113772804200327	0	0.0155742555239974	0.00279931970229164	0	0	0	0.00411608725190367	0	0	0.00909173845102604	0.0272544099104411
TRAF3IP1	0.00830767119175706	0.0059589874385122	0	0.0244931454877967	0.0149973779733523	0	0	0	0.0223151701513237	0	0	0.0282112903640684
ASB1	0.00365313061334635	0.0106607148127191	0	0	0.0584289403259507	0	0	0	0.013236885067863	0.0210208291989888	0	0.00652414894059743
TWIST2	0.0111317314481411	0	0.0161915706847258	0.00799417280052513	0.00357020748650013	0	0	0.0146623975219775	0	0	0	0.0197205052113948
OLFR1413	0.0176618826413746	0	0	0	0.005759620225478	0	0	0.00657011221445284	0.0158870228640446	0.00626308048309632	0	0.012338132994644
OLFR1412	0.0246858823838041	0.00208686038942598	0.00784453782460603	0.0232857936647649	0.0010296307945012	0	0	0	0	0	0	0.0130078336800557
OLFR1411	0.0180058191313153	0.0141965411709602	0.00549842504959388	0.0117478425367763	0	0	0	0	0	0	0.0229461304968874	0.0138783419320182
OLFR1410	0.0170262889834326	0	0.0093880335717051	0.00717274720650269	0	0	0	0.000197072593852249	0	0	0.00912952997764817	0.0130356003861879
OLFR12	0.0089844854776401	0	0	0.00681196247872177	0.00147339752970141	0	0	0.00177722337919362	0.00336541344482344	0	0	0.0138464942453171
GPR35	0	0	0.0195469905843389	0	0	0.234241550300901	0.00549236703426371	0.0185063757131034	0	0.0128910249566736	0.0162116335991572	0
GPC1	0	0	0.0140058427484597	0	0.43437813655143	0	0.0461869597065454	0.0442113836267904	0	0.0319507454873221	0	0.047784451023905
MIR149	0	0	0.0356481595639026	0	0.00581285350915745	0	0.0022584996474367	0.0324433610430347	0	0.00138226609421001	0	0.0215770499662974
DUSP28	0.00347657961378014	0	0.0348069957144352	0	0.0111619209331448	0	0	0.0151359087704623	0	0.0125794183857001	0	0.015105979795929
RNPEPL1	0.0434475784799212	0.0570076733551772	0.00027807763739292	0.0560949767472155	0.0532835462650427	0	0	0	0	0	0	0.00559129453211413
CAPN10	0.00323472907600351	0	0	0	0.00863933202032692	0	0	0.000960222198183219	0.00311895573874359	0.0147640263700358	0	0.0143530802671342
AQP12	0.00964010590688394	0	0.0265501503201052	0.00122346256133178	0.00449943580841121	0	0	0.016190647514019	0	0	0	0.0144769438352827
AGXT	0.00617736528055897	0	0.0231105786657295	0.00440896881026277	0.000751184331020851	0	0	0.0087516871672724	0	0	0	0.0105459461375314
SNED1	0.00343081952658917	0.00272062915946286	0.0198182782095665	0	0	0	0	0	0	0.00611347729999458	0.00881253814975087	0.00096437022744508
PPP1R7	0	0.00838064926878726	0	0.00017629207321661	0.0111666042561032	0.00688250576785986	0.00255310552856247	0	0.0452584803512336	0	0	0
ANO7	0.0254028413602569	0	5.92704400857527e-05	0.0148092708265749	0.000111500934878868	0	0	0.00514538188196205	0	0	0	0.0104481234221604
SEPT2	0	0.0170466201278918	0	0	0	0.0412345497977354	0.0690394895573221	0	0.258365865835838	0.0753331175287663	0.0188785957746561	0
BOK	0.000880598968570831	0	0.0508839031107987	0	0	0	0	0.0210888134067391	0	0.0023241206327564	0.0145049532406594	0.0275740785740194
ATG4B	0.00180440111503126	0.00167025414310225	0	0	0.0146057699823683	0	0	0	0.0423462395209168	0.00168320626863341	0	0.0122948543706931
ING5	0.0202020352731652	0.0297915714687442	0	0	0.0114482592936342	0.00192646025591135	0	0	0.0196143909521376	0.00874164018819973	0	0
D2HGDH	0.0292002905112963	0.0472872553850484	0	0	0	0	0	0	0.00884890210857217	0.00135081522419207	0.0201582900883965	0.00726756107690267
GM6086	0.011315410600925	0	0.0239393227038588	0	0	0	0	0.0152421584081779	0	0.00173216702287121	0.00820119739931682	0.0248315692754012
NEU4	0.0140362611129896	0	0.031369697304321	0.00749305368745915	0	0	0	0.0073766142637637	0	0	0.0147655357501157	0.0261810425058539
FAM174A	0	0.0252833805297626	0	0	0.0278146357037297	0.113146633334438	0.00803581048923403	0	0.0407711305872197	0.0668056244338881	0	0
GIN1	0	0.00913081917569529	0	0.0138760407903723	0	0	0.00237975224167437	0	0.0170560555611127	0	0.00496874629327904	0.0232669120618988
SLCO6D1	0	0	0.00304941831158502	0.00268302236670056	0.00782307768336832	0	0.00271345181277261	0.0101580850517323	0	0	0	0.00703021070140982
CNTNAP5B	0.00131508519672108	0	0.0154119489190848	0	0.0109218133810397	0	0	0.0120650482514416	0	0.0138746955592053	0	0.00450521835011154
CDH20	0.00987734390154008	0	0.0319645886080964	0.00422225886328322	0	0	0	0.00874620990228409	0	0	0.00120589269088455	0.0196360571897015
2310035C23RIK	0.0103521330314768	0.0436886907462512	0	0.0246690836105859	0	0.0189184188864134	0	0	0.055250535678518	0	0.0119161481469426	0
TNFRSF11A	0	0	0.024682862849618	0	0	0.286363033036691	0.00554844940830407	0.00896851236318565	0	0.0273598262899282	0.0259057095288818	0
ZCCHC2	0.0453060274292828	0.0368319297694758	0	0.0124105050876233	0.000225011413239701	0	0	0	0.0145860768633041	0	0	0.0126242236267857
PHLPP1	0.171098625078075	0.328111071119497	0	0	0.0277979944685813	0.0822814453647074	0	0	0.162191843333225	0.0358705453421784	0	0
SERPINB5	0	0	0.0088219395167766	0	0.00906708625850902	0	0.00863911170935715	0.00883409055972525	0	0.00539442744804719	0	0.00849380723807637
SERPINB12	0	0	0.00915805134946323	0	0.0128488639493233	0	0.000214599100911156	0.00860257349348818	0	0.0179066929684497	0	0.00428117159087041
SERPINB13	0	0	0.0129008411419605	0.00259454842318995	0	0	0.00230938487448633	0.0113865851366473	0	0	0.0015249469111626	0.0110047344085911
SERPINB11	0	0	0.0195494060686733	0	0.00969965248588357	0	0.00553164607342264	0.00183975200177459	0	0.0194336058947095	0	0.00527137012334884
SERPINB7	0.0100884983799548	0.00120947371385893	0.0149734814658828	0.000700256587775337	0	0	0	0	0	0	0.00447159884063384	0.00244260070550292
SERPINB2	0	0	0.0132719436759379	0	0	0.0269666392558535	0.00115304458922583	0.0160173531205063	0	0.0137267218909172	0.00280871983940491	0
SERPINB10	0.000276664433412523	0	0	0	0	0.589447248131554	0	0.0180939319399971	0.00596417090096891	0.0148361950714656	0.0130696533702946	0
SERPINB8	0	0.00934790021945924	0.000937769742752998	0.00159892771589925	0	0.438040851434885	0.0171319075570822	0	0	0	0.0150589694061295	0
CDH7	0.00580929500887967	0	0.0350157337496019	0.00215030462399128	0	0	0	0.00462609202785781	0	0	0.00128009949105961	0.00719508416156857
CNTNAP5A	0.00745984449996704	0	0.00130253478161268	0.00148387949231771	0	0	0	0.000826836826756487	0	0	0.000556403782920775	0.0118564208172165
MKI67IP	0	0.0111929458970858	0.00557070464186594	0.0146452031624357	0	0	0.0369541769202421	0	0	0	0.0144145475521477	0.0132722858173653
CLASP1	0.0881167812010243	0.151096272857871	0	0.00607817662310238	0	0.00258397110286158	0	0	0.0682370170454692	0	0.0148827369051217	0
TFCP2L1	0.00600855095932313	0	0.0196943700355995	0.00771528425338647	0.00362461733728546	0	0	0.0122775521056027	0	0	0	0.0127511084798517
TMEM185B	0	0.00263938929803656	0	0	0	0.0333806832031169	0.0254756291367777	0	0.0127438958013558	0.0414875264403371	0.0080512157383875	0
SCTR	0	0	0.0335319421679876	0	0.0006697396225167	0	0.00479486214488067	0.00626145104053556	0	0.00707983113109501	0	0.0158186743444798
3110009E18RIK	0.00987570976802487	0.01172389056287	0	0.00294878864395408	0.0289539720932229	0	0	0	0.00981440173345336	0	0	0.0161291809749291
C1QL2	0	0	0.0678487654212674	0	0	0	0.00554958326133509	0.0263004672856306	0	0.00280526944113354	0.0165770438286276	0.0227341007816643
EN1	0.0114117725406847	0	0.0427200058658477	0	0	0	0	0.00996806583759829	0	0.00891993602885112	0.00455888714699043	0.0191187190832183
CCDC93	0.00535248057438599	0.00110952995379323	0	0	0	0	0	0	0.00366082122429637	0.00547487802390226	0.0011985414772534	0.0128851465047263
SLC35F5	0	0	0	0	0.0436076948884608	0.122259344263461	0.0644513227385806	0.0392740036605662	0.260753160556654	0.304334959629537	0	0
MGAT5	0	0	0	0.0790196547674901	0.0564302312182829	0	0.0756641371192113	0.0208053459720365	0.0596450554826329	0	0	0.0424903918204258
ACMSD	0.0030213112923368	0.00141411059904265	0.0153871804076916	0.00398590345801966	0	0	0	0	0	0	0.00171563701016687	0.0105011684487714
CCNT2	0.0325988328743727	0.0444871691209442	0	0	0	0.00772694148980752	0	0	0.0902990191921036	0.0046297289350048	0.00823806555312175	0
RAB3GAP1	0.0415493448535922	0.0507723279586136	0	0.060984178125577	0	0	0	0	0.00163113199960565	0	0.0181070043486997	0.024547223105088
R3HDM1	0.00927503642721647	0.0415654321375747	0.00544081917852323	0.0588256606424424	0	0	0	0	0	0	0.0282124602950901	0.0269125416948575
MIR128-1	0.00854359997615976	0.0316971348378035	0.0189258081010539	0.0159156366530192	0	0	0	0	0	0	0.0253198300337393	0.00337962102059981
UBXN4	0	0	0	0.0141669463555669	0	0	0.0453790071437313	0.00068363929304023	0.0652524836696375	0	0.00683572393987068	0.00688660034594841
THSD7B	0	0	0.0383281698950811	0.00458430737485052	0	0	0.0010177778701545	0.00648340344021884	0	0	0.00309393455835549	0.0131123962121931
AA986860	0.00488372921297471	0	0.0163526953463393	0	0	0	0	0.00643644815144009	0	0.0111902429196806	0.00483786852023482	0.0198107485689979
FCAMR	0.0435632543919765	0.0301852856546162	0.0194067041827027	0	0	0	0	0	0	0.00115778960035343	0.0131566093233931	0.0190030453291369
PIGR	0.0153066308862079	0.0762091862374747	0.0165913976983086	0.00256399970766767	0	0.00163152870987572	0	0	0	0	0.0222257929766171	0
FAIM3	1	1	0.00423232241040965	0	0	0	0	0	0	0.0372292431837334	0.00425661632746672	0.0242985847369206
IL10	0	0	0.0266322734223184	0.00165816948780937	0.0136038873463694	0.0402405850842393	0.0101906275514381	0.0118070126467466	0	0	0	0
EIF2D	0.00421394076955048	0.00691600367696928	0	0.00612365883223247	0	0	0	0	0.0275112931214727	0	0.00502793243407392	0.0424904654209208
FAM72A	0	0	0	0.0166220148413221	0	0.0106609719128363	0.051827298470957	0.0329225408607576	0.0114630199276366	0	0.0213279684902411	0
AVPR1B	0.00387732851690637	0	0.022783261408211	0.00677242973415383	0	0	0	0.00599564532504203	0	0	0.015315667433177	0.012105375616627
CTSE	0	0.105861015704872	0	0.0332258263092396	0.0463863880227989	0	0.00319112564062721	0	0.052966124063034	0	0	0.0546744075848661
5430435G22RIK	0	0	0.00176505589971349	0	0	1	0.024481579526536	0.0296400945826957	0	0.0214643814477708	0.00913858291836134	0
SLC26A9	0.00636411389042048	0.000624637198093093	0.0240415049292989	0	0	0	0	0	0	0.0147364462969273	0.00674228809222257	0.0161557996799803
PM20D1	0	0	0.0209415498715212	0	5.61996989431998e-06	0	0.0011639801477494	0.0185170413426225	0	0.00308074561906983	0	0.0115857764442496
SLC41A1	0.00395245841247176	0.0544468725697947	0.000161589541449934	0.103946704355171	0	0	0	0	0	0	0.00116390708730524	0.00484412328780128
RAB7L1	0	0.0637510069866198	0	0	0.0318305355295732	0.0717672890563774	0.0249964189249962	0	0.0197527522015294	0.057341082548657	0	0
NUCKS1	0	0.0929819351873296	0	0.00546579905562572	0	0.00104311189458194	0.0103471716223998	0	0.0620188829446224	0	0.0258260306325669	0
SLC45A3	0.00945661031330442	0	0.00176967008506848	0	0	0	0	0.00283270981678398	0	0.00519062450093577	0.00649496804690962	0.0291025626742902
ELK4	0.0350206572186829	0.0678071476146268	0.0370855733138079	0.0572343095024753	0.0236740084970698	0	0	0	0	0	0	0.0970640764004394
LEMD1	0	0	0.0251297175256072	0	0	0	0.00595020524361296	0.0119999129136862	0	0.000281952351659153	0.000462596212667378	0.00637731858570319
MIR135B	0.0111841193098633	0	0.0101608910064935	0.0160776116584869	0	0	0	0.000616536533314799	0	0	0.00986238611096782	0.00669187768888675
GM7241	0.00950381738465977	0.00257833268310717	0	0	0	0.0137694802029534	0	0	0.0245386586176215	0.0104397428506822	0.0112294129141807	0
KLHDC8A	0.0043890244407733	0	0.0157409184428353	0	0	0	0	0.00214928755133569	0	0.0246419843902682	2.53075588520646e-05	0.0186834719214504
NUAK2	0.310428199549128	0.302334935358588	0	0	0.0787684747292147	0.309007652940924	0	0	0.100762966879049	0.184686089048138	0	0
DSTYK	0.00266174370312676	0.0240278201814367	0	0	0	0.0692015701414869	0	0	0.0526447502013858	0.0801914411140478	0.0171492845617469	0
RBBP5	0.00324736478960673	0	0	0	0	0	0	0.00233799208891009	0.0172886725457517	0.000160199710763951	0.00198742777925481	0.0129479284944029
TMEM81	0.00891786868347861	0.00912114369196148	0.0131894874953548	0	0.0259641700722778	0	0	0	0	0.00183733495588976	0	0.0115582399950965
LRRN2	0.00849764969369656	0	0.0497121290992251	0.000400744728052653	0	0	0	0.0194068990680363	0	0	0.0128032620630248	0.0268091349751314
PIK3C2B	0.913024723011205	1	0.014761707222286	0.0196676429926896	0	0	0	0	0	0	0.110377880001872	0.0476354474224261
PLEKHA6	0	0	0.0645234909163721	0	0	0	0.00319365024962337	0.0104767068983693	0	0.00566999999115814	0.00265910317773191	0.012326667911547
GOLT1A	0.00768418162537759	0.00401347262443065	0.0414828225133267	0.00957170167976875	0.00154197453120334	0	0	0	0	0	0	0.017372855960526
ETNK2	0	0	0.0430701376868568	0	0.0365319499721686	0	0.00268213390183909	0.00918067321390839	0	0.000303549823405414	0	0.0116750407744454
FMOD	0	0	0.0127766418615305	0.0102115244480219	0	0	0.00621420535042759	0.00793500236896748	0	0	2.72163300009711e-06	0.00996491972545828
CHIT1	0.0028789902073652	0.013776714638537	0.0294373638236071	0	0.018812433608952	0	0	0	0	0.0137790538936939	0	0.0129436081409358
CHI3L1	0.00712585591219137	0.00157806693052017	0.01465581949915	0.0138635479255509	0	0	0	0	0	0	0.016054907204306	0.0151867822240179
MYOG	0.00672859784178905	0	0.0271732791743982	0.0160664327555123	0	0	0	0.0123164517845316	0	0	0.00706378544842041	0.0196210679895927
4933406M09RIK	0.00377050321618579	0	0.00947135227435432	0	0	0.000281846129208854	0	0.0116206453310769	0	0.00169313742853221	0.00961315489937263	0
CYB5R1	0	0	0	0	0	0.168085489390606	0.00746342870858596	0.016569876763217	0.0349889521412794	0.0330768606990913	0.00184039388637502	0
ADIPOR1	0	0.00991394851496204	0	0	0.054280139144754	0.0333231541070091	0.00621854332869983	0	0.0502028546294421	0.0303914001314902	0	0
KLHL12	0.0144491994604632	0.0137451456359418	0.00281387683539018	0	0.00185292954700844	0	0	0	0	0.0125983365498483	0	0.0781542809651933
RABIF	0	0.0285923735434495	0	0	0.0376744382111749	0	9.62714332218691e-05	0	0.0172994983739977	0.0631744844691614	0	0.0365500889490558
KDM5B	0	0	0.0173623981491255	0.287019015896862	0.00933034523775536	0	0.0245887230082251	0.0380663740608368	0	0	0	0.175124654941125
SYT2	0.00889788525538105	0	0.0221384949312068	0.00438398360080283	0	0	0	0.0172241666071365	0	0	0.0217655469362622	0.0244175223641425
UBE2T	0	0	0	0	0	0	0.0196343537892288	0.032404228206718	0.00183364432586564	0.00956305722084764	0.0146748713081355	0.00134475593093601
